concept_id_1,concept_id_2,relationship_id,valid_start_date,valid_end_date,invalid_reason
1167323,45096666,Mapped from,2011-04-04,2099-12-31,
45636933,40166320,SPL - RxNorm,1970-01-01,2099-12-31,
40229134,46314940,RxNorm - SPL,1970-01-01,2099-12-31,
35522707,19022781,Maps to,2018-11-25,2099-12-31,
1551170,45037505,Mapped from,2013-08-05,2099-12-31,
19133873,44955925,Mapped from,2009-03-02,2099-12-31,
44076678,723042,Marketed form of,2017-06-25,2099-12-31,
8985,8985,Mapped from,1970-01-01,2099-12-31,
43026817,46234440,Box of,2019-10-06,2099-12-31,
4059737,4300243,Is a,2011-07-31,2099-12-31,
4119628,4301351,Has due to,2018-01-31,2099-12-31,
1167323,44950372,Mapped from,1970-01-01,2099-12-31,
4082264,44805307,Subsumes,2015-03-01,2099-12-31,
44410792,19018935,Maps to,2016-11-01,2099-12-31,
36918604,19080128,Maps to,2020-04-12,2099-12-31,
41074569,19075001,Marketed form of,2017-07-18,2099-12-31,
21131644,19075601,Marketed form of,2015-08-17,2099-12-31,
4210149,45537666,Value mapped from,2019-07-23,2099-12-31,
19129144,45896768,RxNorm - SPL,2015-03-26,2099-12-31,
1127433,45682277,Mapped from,1970-01-01,2099-12-31,
42518603,40160970,SPL - RxNorm,2019-06-16,2099-12-31,
40232448,35872378,Has tradename,2020-10-02,2099-12-31,
19078461,44862078,Mapped from,2008-10-01,2099-12-31,
4207470,4195842,Method of,2011-07-31,2099-12-31,
36117481,19022781,Maps to,2021-06-20,2099-12-31,
40914649,1551192,Marketed form of,2017-07-18,2099-12-31,
40173590,40173589,Consists of,2010-04-05,2099-12-31,
21146642,1321363,Marketed form of,2015-08-17,2099-12-31,
40223768,36258816,Has marketed form,2017-10-01,2099-12-31,
4049232,4112343,Is a,2011-07-31,2099-12-31,
4301351,4205692,Subsumes,2011-07-31,2099-12-31,
44808896,37117046,Is a,2018-01-31,2099-12-31,
4254477,4197314,Subsumes,2011-07-31,2099-12-31,
40232448,44354569,RxNorm - SPL,1970-01-01,2099-12-31,
45816802,19078461,Maps to,2017-10-23,2099-12-31,
45905174,19077344,Maps to,2015-03-26,2099-12-31,
36304827,1029816,Has time aspect,2019-12-13,2099-12-31,
4030398,2103794,SNOMED - CPT4 eq,2014-04-01,2099-12-31,
19022781,40887620,Has marketed form,2017-07-18,2099-12-31,
957136,45342544,Mapped from,1970-01-01,2099-12-31,
41281450,19078461,Maps to,2017-08-25,2099-12-31,
19020053,44496260,Mapped from,2017-12-14,2099-12-31,
36478941,19073777,Maps to,2017-10-01,2099-12-31,
19077344,45190119,Mapped from,2011-02-07,2099-12-31,
41315320,723042,Maps to,2017-08-25,2099-12-31,
4301351,4108864,Concept was_a from,2018-07-31,2099-12-31,
41229754,19077463,Marketed form of,2017-07-18,2099-12-31,
1749008,35843859,Has brand name,2020-10-02,2099-12-31,
1161531,1154062,Maps to,2019-07-07,2099-12-31,
957136,45784681,RxNorm - SPL,2015-01-29,2099-12-31,
4020224,4336464,Maps to,1970-01-01,2099-12-31,
40054138,1177480,RxNorm has ing,2005-04-04,2099-12-31,
1771217,1771162,RxNorm has ing,2005-04-04,2099-12-31,
1539463,43767240,Has tradename,2016-07-01,2099-12-31,
21063102,19075601,Marketed form of,2017-06-24,2099-12-31,
4324693,2211808,SNOMED - CPT4 eq,2014-04-01,2099-12-31,
44446637,19023564,Maps to,2017-06-01,2099-12-31,
43715697,19079524,Marketed form of,2017-06-24,2099-12-31,
19078461,44851915,Mapped from,2010-09-07,2099-12-31,
40232448,1162501,Mapped from,2019-07-07,2099-12-31,
44823017,4329041,Maps to,2013-10-10,2099-12-31,
40162606,46320377,RxNorm - SPL,1970-01-01,2099-12-31,
40277917,36714253,Subsumes,2018-07-31,2099-12-31,
46365054,723042,Maps to,2015-10-01,2099-12-31,
19020053,45218992,Mapped from,1970-01-01,2099-12-31,
21047369,40185304,Marketed form of,2015-08-17,2099-12-31,
4060266,4061160,Subsumes,2011-07-31,2099-12-31,
44918490,40228214,Maps to,2010-11-01,2099-12-31,
45225058,19078924,Maps to,2014-03-03,2099-12-31,
40232448,45304251,Mapped from,2011-10-25,2099-12-31,
19020053,44350089,RxNorm - SPL,1970-01-01,2099-12-31,
36514281,40220871,Maps to,2019-11-10,2099-12-31,
723042,44460596,Mapped from,2016-11-01,2099-12-31,
35784720,19079524,Marketed form of,2017-08-02,2099-12-31,
957136,45688646,RxNorm - SPL,2015-01-29,2099-12-31,
45329531,19022781,Maps to,2008-01-02,2099-12-31,
45825736,1332419,Maps to,2015-01-29,2099-12-31,
40174880,45134659,Mapped from,2013-08-05,2099-12-31,
40946298,19020053,Marketed form of,2017-07-18,2099-12-31,
19077344,46332271,Mapped from,2015-09-01,2099-12-31,
4134120,3534169,Mapped from,2020-07-31,2099-12-31,
40232448,46250875,Mapped from,2015-07-08,2099-12-31,
1107882,44851556,Mapped from,2014-03-03,2099-12-31,
40759918,1034480,Has component,2019-12-13,2099-12-31,
4254477,4197315,Subsumes,2011-07-31,2099-12-31,
4079617,35609109,Subsumes,2018-07-31,2099-12-31,
1115171,1372159,Mapped from,2019-02-10,2099-12-31,
19077463,45865812,Mapped from,2015-01-29,2099-12-31,
45267155,40174880,Maps to,2010-04-05,2099-12-31,
40228214,46238882,RxNorm - SPL,2015-07-08,2099-12-31,
1167323,44848515,Mapped from,1970-01-01,2099-12-31,
37286847,19020053,Maps to,2020-07-12,2099-12-31,
21054994,1734107,Marketed form of,2017-06-24,2099-12-31,
40232448,45660384,RxNorm - SPL,2015-01-29,2099-12-31,
45008009,40162522,Maps to,2012-09-04,2099-12-31,
1177480,19126140,Has brand name,2007-05-03,2099-12-31,
45859614,1107882,Maps to,2015-01-29,2099-12-31,
45961737,4300017,Has disp dose form,2015-01-31,2099-12-31,
4205692,4301351,Is a,2011-07-31,2099-12-31,
40229134,45899509,Mapped from,2015-03-26,2099-12-31,
1115171,44481130,Mapped from,2017-10-23,2099-12-31,
957136,2909359,Has marketed form,2021-06-30,2099-12-31,
1221623,40236824,Maps to,2021-01-31,2099-12-31,
4086777,4123927,Is a,2011-07-31,2099-12-31,
44849828,19078106,Maps to,1970-01-01,2099-12-31,
21020946,40228214,Marketed form of,2015-08-17,2099-12-31,
40764534,40765078,Contained in panel,1970-01-01,2099-12-31,
42835036,1344909,Maps to,2018-04-20,2099-12-31,
42801357,19078106,SPL - RxNorm,1970-01-01,2099-12-31,
1192860,43012036,Maps to,2015-09-08,2099-12-31,
1539463,21172993,Has marketed form,2017-06-24,2099-12-31,
432545,3545520,Concept poss_eq from,2012-04-01,2099-12-31,
1344909,35829433,Has marketed form,2021-01-21,2099-12-31,
40223821,41023080,Available as box,2017-07-18,2099-12-31,
4019047,81151,Is a,2011-07-31,2099-12-31,
21042240,19073183,Box of,2015-08-17,2099-12-31,
43012036,44949423,Mapped from,2013-03-04,2099-12-31,
4207955,4203771,Subsumes,2011-07-31,2099-12-31,
3048915,3006734,Panel contains,1970-01-01,2099-12-31,
43682367,35604143,Marketed form of,2017-06-24,2099-12-31,
44469330,40168884,Maps to,2017-10-23,2099-12-31,
1551192,44873706,Mapped from,1970-01-01,2099-12-31,
4121675,4143242,Subsumes,2011-07-31,2099-12-31,
19019308,46368414,Mapped from,2015-10-16,2099-12-31,
36152000,46275427,SPL - RxNorm,1970-01-01,2099-12-31,
40136034,1177480,RxNorm has ing,2006-11-21,2099-12-31,
1115171,45048411,Mapped from,2011-05-02,2099-12-31,
997899,1219395,Mapped from,2021-01-31,2099-12-31,
40236824,45311224,Mapped from,2011-04-04,2099-12-31,
35605482,45863702,Mapped from,2016-04-01,2099-12-31,
19123231,45654507,RxNorm - SPL,1970-01-01,2099-12-31,
715294,44484409,Mapped from,2017-10-23,2099-12-31,
4278515,3524806,Concept same_as from,2006-10-02,2099-12-31,
46315054,40229134,SPL - RxNorm,1970-01-01,2099-12-31,
40162522,42804875,RxNorm - SPL,2018-04-20,2099-12-31,
45133318,19078461,Maps to,2011-02-07,2099-12-31,
201826,43531616,Due to of,2015-03-01,2099-12-31,
715294,45363484,Mapped from,2015-01-29,2099-12-31,
593409,19078461,Maps to,2019-02-10,2099-12-31,
40166362,44444580,Mapped from,2017-01-01,2099-12-31,
1321363,36111480,RxNorm - SPL,2021-07-11,2099-12-31,
45817711,19020053,Maps to,2015-01-29,2099-12-31,
19078106,750634,Mapped from,2018-04-20,2099-12-31,
4286804,4275911,Subsumes,2011-07-31,2099-12-31,
45308375,19008572,Maps to,2013-08-05,2099-12-31,
19019273,45664596,RxNorm - SPL,2015-01-29,2099-12-31,
19079658,45279449,Mapped from,2011-07-05,2099-12-31,
45259271,19073777,Maps to,2013-08-05,2099-12-31,
1115171,1365671,RxNorm - SPL,2021-09-12,2099-12-31,
1545959,35506817,RxNorm - SPL,2018-12-09,2099-12-31,
37018340,43530952,Due to of,2019-07-31,2099-12-31,
45686623,19078106,SPL - RxNorm,2015-01-29,2099-12-31,
45256634,19134047,Maps to,2009-06-01,2099-12-31,
43565296,1112807,Brand name of,2016-07-01,2099-12-31,
44784878,45109886,Mapped from,2014-03-03,2099-12-31,
19133905,44409813,Mapped from,2016-05-01,2099-12-31,
44337757,19073777,SPL - RxNorm,1970-01-01,2099-12-31,
45229166,19020053,Maps to,2012-09-04,2099-12-31,
1551192,45108754,Mapped from,2008-09-02,2099-12-31,
41259746,19022830,Marketed form of,2017-07-18,2099-12-31,
19080129,45038970,Mapped from,1970-01-01,2099-12-31,
45804452,1133231,Maps to,2015-01-29,2099-12-31,
19020053,44488005,Mapped from,2017-10-23,2099-12-31,
1127433,45361393,Mapped from,2011-09-06,2099-12-31,
9311,9311,Maps to,1970-01-01,2099-12-31,
8543,8543,Mapped from,1970-01-01,2099-12-31,
1713671,21120599,Has marketed form,2017-06-24,2099-12-31,
35908642,40236446,Maps to,2019-11-10,2099-12-31,
1221630,40185280,Maps to,2021-01-31,2099-12-31,
35520242,19020053,Maps to,2018-11-25,2099-12-31,
45138991,40231805,Maps to,2011-01-03,2099-12-31,
40223768,45809875,Mapped from,2015-01-29,2099-12-31,
19133905,44905254,Mapped from,2009-03-02,2099-12-31,
42636696,19134047,Maps to,2021-07-11,2099-12-31,
19078106,44440238,Mapped from,2017-06-01,2099-12-31,
1551170,45189493,Mapped from,1970-01-01,2099-12-31,
19133905,46301542,RxNorm - SPL,1970-01-01,2099-12-31,
45084701,19078461,Maps to,2013-10-02,2099-12-31,
41074542,40228214,Marketed form of,2017-07-18,2099-12-31,
1115171,45696374,RxNorm - SPL,1970-01-01,2099-12-31,
19080129,36494002,Mapped from,2017-12-14,2099-12-31,
45214553,19074843,Maps to,1970-01-01,2099-12-31,
19020053,1219527,Mapped from,2021-01-31,2099-12-31,
45304760,19078106,Maps to,2007-08-01,2099-12-31,
4113136,37017023,Clinical course of,2016-01-31,2099-12-31,
1796435,42943359,RxNorm ing of,2018-08-21,2099-12-31,
45380497,19078461,Maps to,2013-03-04,2099-12-31,
4044176,40478878,Method of,2011-07-31,2099-12-31,
42827551,19133905,Maps to,2018-02-01,2099-12-31,
4181917,4092198,Interprets of,2011-07-31,2099-12-31,
40232448,45838061,Mapped from,2015-01-29,2099-12-31,
44854690,40232448,Maps to,2012-09-04,2099-12-31,
19080128,44924507,Mapped from,2008-07-01,2099-12-31,
42951400,1713671,Tradename of,2018-08-21,2099-12-31,
35140374,40228214,Marketed form of,2019-03-11,2099-12-31,
4079608,4133895,Has intent,2011-07-31,2099-12-31,
40412717,4218389,Concept same_as to,2014-04-01,2099-12-31,
19073188,35504854,Mapped from,2019-03-04,2099-12-31,
3020630,3020630,Maps to,1970-01-01,2099-12-31,
19134047,44357976,RxNorm - SPL,1970-01-01,2099-12-31,
43514958,19020053,Marketed form of,2017-08-29,2099-12-31,
36221044,40236446,RxNorm inverse is a,2016-08-01,2099-12-31,
1986476,19078106,Maps to,2022-03-15,2099-12-31,
43568563,1341927,Brand name of,2016-07-01,2099-12-31,
45647202,40185304,Maps to,1970-01-01,2099-12-31,
19078461,36981111,RxNorm - SPL,2020-05-10,2099-12-31,
19019273,44422900,Mapped from,2016-04-01,2099-12-31,
45706089,19080128,SPL - RxNorm,1970-01-01,2099-12-31,
3004501,3009540,Concept replaces,1970-01-01,2099-12-31,
45022499,19133905,Maps to,2009-03-02,2099-12-31,
36067485,40236446,Marketed form of,2020-08-17,2099-12-31,
19008572,45216648,Mapped from,1970-01-01,2099-12-31,
1112807,44015312,Has brand name,2017-06-25,2099-12-31,
9628,9628,Mapped from,1970-01-01,2099-12-31,
19078461,45826466,Mapped from,2015-01-29,2099-12-31,
40162603,44440671,Mapped from,2016-12-01,2099-12-31,
19133905,42841891,Mapped from,2018-04-20,2099-12-31,
3036277,40770397,Contained in panel,1970-01-01,2099-12-31,
35523465,19077218,Maps to,2018-11-25,2099-12-31,
35848226,19079524,Tradename of,2020-10-02,2099-12-31,
45841997,1115171,Maps to,2015-01-29,2099-12-31,
45124274,40185304,Maps to,2010-11-01,2099-12-31,
36197848,1107882,Maps to,2018-10-01,2099-12-31,
43133145,1167323,Tradename of,2016-09-10,2099-12-31,
1765533,19018935,Maps to,2019-08-18,2099-12-31,
46233710,41042435,Has marketed form,2017-07-18,2099-12-31,
44823755,444362,Maps to,2013-11-27,2099-12-31,
40232448,37294995,RxNorm - SPL,2020-08-09,2099-12-31,
1229692,40185304,Maps to,2021-02-01,2099-12-31,
44999725,19019273,Maps to,1970-01-01,2099-12-31,
43714008,19077218,Tradename of,2016-07-01,2099-12-31,
19074843,44839318,Mapped from,1970-01-01,2099-12-31,
36479997,19078106,Maps to,2017-11-01,2099-12-31,
45851100,19008572,Maps to,2015-01-29,2099-12-31,
40231925,45657787,RxNorm - SPL,1970-01-01,2099-12-31,
19134047,42832691,Mapped from,2018-02-01,2099-12-31,
19077344,45219759,Mapped from,2012-11-26,2099-12-31,
21081984,920334,Marketed form of,2017-06-24,2099-12-31,
19035273,19078924,Tradename of,2005-04-04,2099-12-31,
40223768,41096660,Has tradename,2017-07-18,2099-12-31,
2053771,19077463,Marketed form of,2020-07-31,2099-12-31,
45368791,19123231,Maps to,2011-12-05,2099-12-31,
1127433,44077937,Has marketed form,2017-06-25,2099-12-31,
19078461,44898944,Mapped from,2007-10-01,2099-12-31,
46292356,1107882,SPL - RxNorm,1970-01-01,2099-12-31,
4311280,1572674,Mapped from,1970-01-01,2099-12-31,
45232543,1551170,Maps to,1970-01-01,2099-12-31,
8673,8786,Concept replaced by,2014-01-03,2099-12-31,
1332419,45683993,RxNorm - SPL,2015-01-29,2099-12-31,
1551192,45276196,Mapped from,1970-01-01,2099-12-31,
45297522,19019273,Maps to,1970-01-01,2099-12-31,
817006,40162522,SPL - RxNorm,2021-04-11,2099-12-31,
45767041,80502,Has due to,2015-01-31,2099-12-31,
45816511,19020053,Maps to,1970-01-01,2099-12-31,
45813389,19020053,Maps to,2015-01-29,2099-12-31,
35160796,1177480,RxNorm has ing,2019-03-11,2099-12-31,
1107882,44932445,Mapped from,2011-11-07,2099-12-31,
44955046,40241958,Maps to,2011-09-06,2099-12-31,
1143197,1115171,SPL - RxNorm,2021-09-12,2099-12-31,
45746636,19010522,Maps to,2019-12-08,2099-12-31,
44926229,43012036,Maps to,2015-01-29,2099-12-31,
45075624,19133873,Maps to,2009-03-02,2099-12-31,
1551192,35204038,Mapped from,2019-05-13,2099-12-31,
19078461,45147340,Mapped from,2012-05-07,2099-12-31,
3525516,4060626,Maps to,2020-07-31,2099-12-31,
1830118,1133231,Marketed form of,2021-09-01,2099-12-31,
19082573,1101556,RxNorm dose form of,2005-04-04,2099-12-31,
2052049,1713671,Tradename of,2020-07-31,2099-12-31,
19008572,35900614,Mapped from,2021-05-09,2099-12-31,
36814045,1133231,Marketed form of,2019-01-28,2099-12-31,
41102406,19020053,Marketed form of,2017-07-18,2099-12-31,
19073094,45188182,Mapped from,2013-08-05,2099-12-31,
46275916,45648780,RxNorm - SPL,1970-01-01,2099-12-31,
35527586,40163924,Maps to,2018-12-09,2099-12-31,
4309550,4237321,Is a,2011-07-31,2099-12-31,
36478517,19073777,Maps to,2017-11-01,2099-12-31,
4052083,4213384,Focus of,2011-07-31,2099-12-31,
19079524,44049270,Has marketed form,2017-06-25,2099-12-31,
1112807,35625404,Mapped from,2021-08-02,2099-12-31,
1551170,45636030,Mapped from,1970-01-01,2099-12-31,
997899,45664698,RxNorm - SPL,2015-01-29,2099-12-31,
44994404,1101556,Maps to,1970-01-01,2099-12-31,
1326890,4203722,Maps to,2018-08-26,2099-12-31,
1107882,21151305,Available as box,2015-08-17,2099-12-31,
8600,8600,Mapped from,1970-01-01,2099-12-31,
196456,3557518,Concept was_a from,2011-04-01,2099-12-31,
40800623,1112807,Brand name of,2017-07-18,2099-12-31,
957136,45181885,Mapped from,1970-01-01,2099-12-31,
44477245,1718412,Maps to,2017-10-23,2099-12-31,
40309874,4125906,Concept same_as to,2014-04-01,2099-12-31,
45202356,40231805,Maps to,2011-09-06,2099-12-31,
44472720,40231925,Maps to,2017-10-23,2099-12-31,
957136,43261178,Has marketed form,2017-06-24,2099-12-31,
19077463,42940669,Has tradename,2018-08-21,2099-12-31,
19075001,40731676,Has marketed form,2018-06-04,2099-12-31,
45292238,19133873,Maps to,2009-03-02,2099-12-31,
44160731,1796435,RxNorm has ing,2017-10-06,2099-12-31,
1713671,42951365,Has tradename,2018-08-21,2099-12-31,
4195803,37204244,Interprets of,2019-07-31,2099-12-31,
1127433,35872441,Has tradename,2020-10-02,2099-12-31,
4109685,1574070,Mapped from,2017-10-01,2099-12-31,
1370425,19078106,SPL - RxNorm,2019-02-10,2099-12-31,
19078461,44884759,Mapped from,2011-08-01,2099-12-31,
40484194,35621755,Subsumes,2018-07-31,2099-12-31,
45220286,957136,Maps to,2011-09-06,2099-12-31,
19126352,45666195,RxNorm - SPL,2015-01-29,2099-12-31,
40163554,45271227,Mapped from,2009-08-03,2099-12-31,
21491255,3007461,Panel contains,1970-01-01,2099-12-31,
44484511,40231925,Maps to,2017-10-23,2099-12-31,
44351125,19078461,SPL - RxNorm,1970-01-01,2099-12-31,
45629671,40224805,Maps to,1970-01-01,2099-12-31,
45644236,40232448,Maps to,1970-01-01,2099-12-31,
4240345,4060860,Finding method of,2011-07-31,2099-12-31,
45901610,19075601,Maps to,2015-03-26,2099-12-31,
40223768,41033963,Has tradename,2017-07-18,2099-12-31,
35504805,19073094,Maps to,2019-03-04,2099-12-31,
1551170,36180659,Mapped from,2018-06-01,2099-12-31,
40162522,44967841,Mapped from,2009-08-03,2099-12-31,
19078461,43710406,Has marketed form,2017-06-24,2099-12-31,
44954666,19078924,Maps to,2011-02-07,2099-12-31,
19075601,21102370,Has marketed form,2017-06-24,2099-12-31,
19077463,2053763,Has tradename,2020-07-31,2099-12-31,
46275444,35838060,Mapped from,2021-02-14,2099-12-31,
40236446,46240917,RxNorm - SPL,2015-07-08,2099-12-31,
19073777,44463216,Mapped from,2016-11-01,2099-12-31,
19077463,42841402,Mapped from,2018-04-20,2099-12-31,
44482402,1101556,Maps to,2017-10-23,2099-12-31,
1107882,45895826,RxNorm - SPL,2015-03-26,2099-12-31,
40221901,45105312,Mapped from,2010-07-06,2099-12-31,
3004501,3025200,Contained in panel,1970-01-01,2099-12-31,
1713671,40740951,Has marketed form,2018-06-04,2099-12-31,
45805227,19075601,Maps to,2015-01-29,2099-12-31,
44997718,1539463,Maps to,2009-03-02,2099-12-31,
1115171,45666599,RxNorm - SPL,1970-01-01,2099-12-31,
134057,3537985,Mapped from,2020-07-31,2099-12-31,
45256081,19008572,Maps to,1970-01-01,2099-12-31,
3027172,3040314,Contained in panel,1970-01-01,2099-12-31,
45212228,19073183,Maps to,1970-01-01,2099-12-31,
74472,4006110,Mapped from,1970-01-01,2099-12-31,
4301351,4309333,Follows,2016-01-31,2099-12-31,
19020053,44980198,Mapped from,2011-09-06,2099-12-31,
42867863,40232448,Maps to,2020-03-22,2099-12-31,
40232448,44360875,RxNorm - SPL,1970-01-01,2099-12-31,
21062916,19080128,Marketed form of,2017-06-24,2099-12-31,
45661573,1154380,Maps to,1970-01-01,2099-12-31,
40231925,44781636,Mapped from,2019-01-13,2099-12-31,
43840200,19077218,Marketed form of,2017-06-24,2099-12-31,
19022830,43278004,Has marketed form,2016-09-30,2099-12-31,
44437479,40236824,Maps to,2016-11-01,2099-12-31,
1002237,36305765,Panel contains,1970-01-01,2099-12-31,
40232707,41029106,Has tradename,2017-07-18,2099-12-31,
43190229,19020053,Marketed form of,2017-06-24,2099-12-31,
19073777,37414598,Mapped from,2020-06-14,2099-12-31,
40232448,36107146,RxNorm - SPL,2019-11-10,2099-12-31,
4232110,4207470,Has method,2011-07-31,2099-12-31,
45781372,19008572,SPL - RxNorm,2015-01-29,2099-12-31,
3022698,3022698,Maps to,1970-01-01,2099-12-31,
42963456,19074843,Tradename of,2018-08-21,2099-12-31,
19080128,45262375,Mapped from,1970-01-01,2099-12-31,
45815444,19078461,Maps to,2015-01-29,2099-12-31,
1539411,42936860,Has tradename,2018-08-21,2099-12-31,
46275427,36198266,Mapped from,2018-10-01,2099-12-31,
1344909,2028353,Has marketed form,2020-07-31,2099-12-31,
1127433,45357510,Mapped from,2007-07-03,2099-12-31,
45666469,40232448,Maps to,1970-01-01,2099-12-31,
40174880,42695356,Mapped from,2019-03-10,2099-12-31,
381316,40484101,Follows,2016-01-31,2099-12-31,
45796734,40228214,SPL - RxNorm,2015-01-29,2099-12-31,
45850774,19078106,Maps to,2015-01-29,2099-12-31,
40228214,45838139,Mapped from,2015-01-29,2099-12-31,
41229307,19033893,Marketed form of,2017-07-18,2099-12-31,
46275444,2050385,Has marketed form,2020-07-31,2099-12-31,
45238411,19020053,Maps to,2011-10-25,2099-12-31,
44447960,19019273,Maps to,2016-12-01,2099-12-31,
45380203,1332419,Maps to,2007-10-01,2099-12-31,
1344909,35780303,Has marketed form,2017-08-02,2099-12-31,
739207,42695572,Mapped from,2019-04-07,2099-12-31,
1115171,37290418,RxNorm - SPL,2020-08-09,2099-12-31,
750218,19133679,Maps to,2018-04-20,2099-12-31,
40228214,44995004,Mapped from,2012-05-07,2099-12-31,
40223768,45707695,RxNorm - SPL,2015-01-29,2099-12-31,
40168884,46366389,Mapped from,2015-10-16,2099-12-31,
19078461,43584376,Has marketed form,2016-07-01,2099-12-31,
36304850,3004501,Panel contains,1970-01-01,2099-12-31,
45023072,46275711,Maps to,2007-06-01,2099-12-31,
